#m [GeV],  tau [ps], c, BRexp(B+->K+mumu)
0.01	1e-06	0
0.01	3.35982e-06	0
0.01	1.12884e-05	0
0.01	3.79269e-05	0
0.01	0.000127427	0
0.01	0.000428133	0
0.01	0.00143845	0
0.01	0.00483293	0
0.01	0.0162378	0
0.01	0.0545559	0
0.01	0.1	0
0.01	0.143845	0
